car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,car_age
4686.0,Tata,Harrier,2006,237863.0,Cng,Automatic,2Nd,Fair,Yes,0.0,4.0,1625.0,105.0,20000.0,Mumbai,Bs4,True,High,20000.0,Private,False,19
4687.0,Tata,Harrier,2010,244652.0,Diesel,Automatic,3Rd,Good,Yes,0.0,2.0,1195.0,252.0,33623.0,Mumbai,Bs6,True,Low,33623.0,Dealer,True,15
4688.0,Mahindra,Thar,2021,114778.0,Hybrid,Automatic,2Nd,Good,Yes,1.0,4.0,831.0,241.0,402000.0,Bangalore,Bs4,True,Medium,402000.0,Private,True,4
4689.0,Mahindra,Xuv500,2024,136347.0,Diesel,Manual,2Nd,Good,Yes,1.0,5.0,3042.0,94.0,363708.0,Delhi,Bs6,True,High,363708.0,Dealer,True,1
4690.0,Toyota,Fortuner,2019,123165.0,Petrol,Manual,2Nd,Fair,Yes,0.0,2.0,2670.0,362.0,235952.0,Bangalore,Bs4,True,Medium,235952.0,Private,False,6
4691.0,Tata,Nexon,2009,21024.0,Electric,Automatic,3Rd,Poor,No,0.0,2.0,2215.0,253.0,120988.0,Bangalore,Bs4,False,Medium,120988.0,Dealer,False,16
4692.0,Honda,Wr-V,2021,48154.0,Cng,Manual,2Nd,Excellent,Yes,1.0,2.0,2871.0,67.0,396008.0,Mumbai,Bs3,True,High,396008.0,Private,False,4
4693.0,Mahindra,Xuv500,2015,117293.0,Diesel,Automatic,2Nd,Good,Yes,0.0,4.0,1242.0,215.0,174351.0,Hyderabad,Bs3,True,Low,174351.0,Dealer,True,10
4694.0,Mahindra,Xuv500,2009,130636.0,Cng,Manual,3Rd,Good,Yes,0.0,4.0,1664.0,94.0,65954.0,Delhi,Bs6,True,Low,65954.0,Dealer,True,16
4695.0,Maruti,Swift,2023,66916.0,Electric,Manual,2Nd,Good,Yes,0.0,4.0,933.0,395.0,462466.0,Mumbai,Bs6,True,Medium,462466.0,Dealer,True,2
4696.0,Mahindra,Scorpio,2007,178036.0,Diesel,Manual,2Nd,Good,Yes,4.0,4.0,1204.0,239.0,41702.0,Hyderabad,Bs4,True,Low,41702.0,Private,True,18
4697.0,Toyota,Innova,2014,243727.0,Diesel,Manual,2Nd,Excellent,Yes,0.0,2.0,1158.0,171.0,88190.0,Delhi,Bs6,True,Medium,88190.0,Private,False,11
4698.0,Honda,City,2024,115991.0,Petrol,Manual,3Rd,Fair,Yes,0.0,2.0,2446.0,134.0,310207.0,Chennai,Bs6,True,Medium,310207.0,Dealer,False,1
4699.0,Tata,Harrier,2022,229243.0,Cng,Manual,4Th,Good,Yes,0.0,5.0,1836.0,395.0,264161.0,Chennai,Bs6,True,Medium,264161.0,Dealer,True,3
4700.0,Tata,Harrier,2016,179880.0,Hybrid,Automatic,2Nd,Good,Yes,1.0,2.0,3493.0,373.0,233977.0,Mumbai,Bs6,True,Low,233977.0,Dealer,True,9
4701.0,Maruti,Swift,2021,21502.0,Petrol,Manual,1St,Good,Yes,0.0,4.0,3713.0,314.0,351979.0,Hyderabad,Bs6,True,High,351979.0,Private,True,4
4702.0,Toyota,Fortuner,2016,35567.0,Petrol,Automatic,1St,Excellent,Yes,0.0,2.0,3114.0,307.0,299531.0,Mumbai,Bs6,True,Low,299531.0,Private,True,9
4703.0,Tata,Nexon,2023,82713.0,Hybrid,Manual,1St,Fair,Yes,0.0,2.0,3183.0,262.0,398683.0,Chennai,Bs4,True,Medium,398683.0,Private,True,2
4704.0,Tata,Nexon,2017,69857.0,Hybrid,Automatic,3Rd,Fair,Yes,2.0,4.0,3526.0,129.0,270047.0,Bangalore,Bs4,True,Low,270047.0,Private,False,8
4705.0,Honda,City,2021,110852.0,Hybrid,Automatic,3Rd,Excellent,Yes,0.0,2.0,2821.0,272.0,441964.0,Chennai,Bs4,True,Low,441964.0,Dealer,False,4
4706.0,Honda,Amaze,2007,182244.0,Electric,Manual,2Nd,Excellent,Yes,0.0,5.0,1247.0,343.0,83741.0,Chennai,Bs6,True,Medium,83741.0,Dealer,False,18
4707.0,Honda,Wr-V,2015,109240.0,Hybrid,Automatic,4Th,Excellent,Yes,0.0,5.0,2342.0,318.0,253240.0,Hyderabad,Bs3,True,Medium,253240.0,Dealer,False,10
4708.0,Honda,City,2011,94257.0,Hybrid,Manual,4Th,Excellent,Yes,0.0,2.0,2230.0,102.0,126228.0,Delhi,Bs4,True,Low,126228.0,Private,True,14
4709.0,Tata,Nexon,2021,48206.0,Petrol,Manual,3Rd,Excellent,Yes,1.0,5.0,2854.0,299.0,393339.0,Bangalore,Bs3,True,Medium,393339.0,Dealer,False,4
4710.0,Honda,Amaze,2008,210184.0,Diesel,Manual,4Th,Poor,No,0.0,4.0,3383.0,158.0,20000.0,Delhi,Bs6,False,Low,20000.0,Dealer,True,17
4711.0,Maruti,Dzire,2024,206786.0,Diesel,Automatic,3Rd,Poor,No,1.0,5.0,2723.0,205.0,228457.0,Hyderabad,Bs3,False,Low,228457.0,Dealer,True,1
4712.0,Honda,City,2012,83633.0,Hybrid,Automatic,3Rd,Good,Yes,0.0,5.0,1678.0,400.0,154377.0,Hyderabad,Bs4,True,Medium,154377.0,Dealer,False,13
4713.0,Maruti,Baleno,2024,136896.0,Petrol,Automatic,3Rd,Good,Yes,0.0,5.0,2555.0,86.0,410266.0,Bangalore,Bs4,True,High,410266.0,Private,True,1
4714.0,Maruti,Baleno,2010,70452.0,Diesel,Automatic,3Rd,Good,Yes,1.0,5.0,3180.0,167.0,102964.0,Delhi,Bs3,True,Medium,102964.0,Private,True,15
4715.0,Tata,Harrier,2016,50399.0,Hybrid,Automatic,3Rd,Excellent,Yes,1.0,4.0,3835.0,291.0,321686.0,Chennai,Bs3,True,Medium,321686.0,Private,True,9
4716.0,Toyota,Fortuner,2020,119809.0,Petrol,Automatic,1St,Poor,No,4.0,5.0,1967.0,252.0,215693.0,Bangalore,Bs3,False,High,215693.0,Private,True,5
4717.0,Hyundai,Creta,2008,133419.0,Hybrid,Automatic,4Th,Fair,Yes,0.0,4.0,1460.0,118.0,78607.0,Chennai,Bs4,True,Low,78607.0,Dealer,True,17
4718.0,Toyota,Fortuner,2021,44264.0,Hybrid,Automatic,3Rd,Good,Yes,4.0,4.0,1347.0,102.0,457794.0,Mumbai,Bs6,True,Low,457794.0,Dealer,False,4
4719.0,Honda,Amaze,2012,49351.0,Diesel,Manual,4Th,Poor,No,1.0,4.0,1404.0,284.0,88701.0,Chennai,Bs6,False,Low,88701.0,Dealer,False,13
4720.0,Tata,Harrier,2025,13589.0,Cng,Manual,2Nd,Good,Yes,1.0,5.0,3395.0,180.0,462073.0,Chennai,Bs3,True,High,462073.0,Private,False,0
4721.0,Honda,Wr-V,2011,106948.0,Cng,Automatic,2Nd,Good,Yes,1.0,5.0,1027.0,236.0,93829.0,Bangalore,Bs6,True,Medium,93829.0,Dealer,True,14
4722.0,Toyota,Fortuner,2017,124308.0,Petrol,Manual,3Rd,Good,Yes,2.0,4.0,846.0,211.0,206166.0,Chennai,Bs4,True,Low,206166.0,Dealer,True,8
4723.0,Honda,Amaze,2018,12558.0,Petrol,Automatic,4Th,Fair,Yes,0.0,4.0,2590.0,324.0,269655.0,Bangalore,Bs4,True,Medium,269655.0,Private,True,7
4724.0,Honda,Wr-V,2012,64713.0,Cng,Automatic,3Rd,Good,Yes,1.0,2.0,1313.0,150.0,137371.0,Mumbai,Bs6,True,High,137371.0,Private,False,13
4725.0,Honda,City,2007,185611.0,Electric,Automatic,3Rd,Good,Yes,0.0,5.0,3380.0,302.0,90137.0,Bangalore,Bs3,True,Low,90137.0,Dealer,False,18
4726.0,Maruti,Swift,2022,181197.0,Diesel,Automatic,2Nd,Good,Yes,0.0,2.0,2689.0,234.0,302111.0,Delhi,Bs4,True,High,302111.0,Private,False,3
4727.0,Hyundai,Verna,2007,100340.0,Hybrid,Manual,2Nd,Good,Yes,0.0,5.0,1744.0,180.0,106626.0,Delhi,Bs4,True,Medium,106626.0,Private,True,18
4728.0,Hyundai,Verna,2021,73679.0,Hybrid,Manual,1St,Good,Yes,2.0,2.0,2185.0,120.0,401803.0,Delhi,Bs4,True,Medium,401803.0,Private,True,4
4729.0,Hyundai,I20,2014,113497.0,Petrol,Automatic,2Nd,Good,Yes,0.0,5.0,823.0,329.0,168255.0,Bangalore,Bs4,True,Medium,168255.0,Dealer,True,11
4730.0,Maruti,Dzire,2025,158740.0,Diesel,Automatic,1St,Excellent,Yes,0.0,5.0,3848.0,192.0,429564.0,Hyderabad,Bs3,True,Medium,429564.0,Dealer,False,0
4731.0,Tata,Tiago,2010,246365.0,Diesel,Manual,1St,Good,Yes,0.0,2.0,2028.0,346.0,20000.0,Chennai,Bs4,True,Medium,20000.0,Private,True,15
4732.0,Hyundai,I20,2009,42786.0,Cng,Manual,1St,Good,Yes,1.0,5.0,1139.0,223.0,110990.0,Hyderabad,Bs6,True,High,110990.0,Private,False,16
4733.0,Maruti,Swift,2013,166263.0,Electric,Automatic,3Rd,Excellent,Yes,0.0,5.0,1982.0,63.0,165269.0,Bangalore,Bs3,True,Medium,165269.0,Dealer,False,12
4734.0,Toyota,Innova,2021,122441.0,Diesel,Automatic,1St,Fair,Yes,0.0,2.0,1882.0,80.0,279648.0,Bangalore,Bs3,True,Low,279648.0,Dealer,True,4
4735.0,Hyundai,I20,2023,97948.0,Diesel,Manual,4Th,Poor,No,0.0,2.0,1728.0,172.0,273116.0,Mumbai,Bs4,False,Medium,273116.0,Dealer,False,2
4736.0,Toyota,Yaris,2018,248340.0,Hybrid,Manual,4Th,Fair,Yes,0.0,2.0,1976.0,210.0,176822.0,Delhi,Bs6,True,High,176822.0,Dealer,True,7
4737.0,Hyundai,Verna,2008,82616.0,Electric,Manual,2Nd,Excellent,Yes,1.0,2.0,2032.0,313.0,152489.0,Bangalore,Bs4,True,High,152489.0,Private,True,17
4738.0,Maruti,Dzire,2016,92886.0,Petrol,Manual,4Th,Excellent,Yes,1.0,5.0,3816.0,357.0,228728.0,Chennai,Bs6,True,Medium,228728.0,Dealer,False,9
4739.0,Honda,City,2019,134222.0,Electric,Automatic,2Nd,Good,Yes,3.0,4.0,3241.0,172.0,321138.0,Hyderabad,Bs4,True,High,321138.0,Private,False,6
4740.0,Hyundai,I20,2011,234466.0,Cng,Manual,1St,Excellent,Yes,1.0,2.0,1285.0,192.0,38524.0,Chennai,Bs6,True,High,38524.0,Dealer,True,14
4741.0,Toyota,Yaris,2012,63918.0,Petrol,Manual,4Th,Excellent,Yes,4.0,4.0,3154.0,129.0,141380.0,Delhi,Bs4,True,High,141380.0,Dealer,False,13
4742.0,Tata,Harrier,2008,11639.0,Cng,Manual,4Th,Good,Yes,2.0,5.0,2161.0,113.0,134680.0,Mumbai,Bs3,True,High,134680.0,Dealer,True,17
4743.0,Maruti,Dzire,2013,6663.0,Diesel,Automatic,4Th,Excellent,Yes,0.0,5.0,883.0,283.0,200450.0,Hyderabad,Bs3,True,Medium,200450.0,Dealer,True,12
4744.0,Mahindra,Scorpio,2009,18331.0,Hybrid,Manual,2Nd,Excellent,Yes,0.0,4.0,1976.0,92.0,177725.0,Hyderabad,Bs4,True,Low,177725.0,Dealer,False,16
4745.0,Mahindra,Xuv500,2007,89113.0,Petrol,Automatic,4Th,Fair,Yes,3.0,4.0,2958.0,104.0,82146.0,Mumbai,Bs6,True,Low,82146.0,Private,True,18
4746.0,Hyundai,I20,2024,58250.0,Petrol,Automatic,2Nd,Good,Yes,3.0,5.0,3446.0,139.0,400977.0,Delhi,Bs3,True,Medium,400977.0,Private,True,1
4747.0,Mahindra,Xuv500,2010,202542.0,Electric,Manual,3Rd,Fair,Yes,0.0,5.0,3924.0,179.0,43352.0,Hyderabad,Bs3,True,Medium,43352.0,Private,True,15
4748.0,Tata,Harrier,2011,1432.0,Hybrid,Automatic,2Nd,Good,Yes,3.0,2.0,2422.0,206.0,176639.0,Hyderabad,Bs3,True,Low,176639.0,Dealer,False,14
4749.0,Mahindra,Xuv500,2005,113114.0,Cng,Automatic,4Th,Good,No,4.0,4.0,1397.0,307.0,86300.0,Chennai,Bs6,False,Medium,86300.0,Dealer,True,20
4750.0,Hyundai,I20,2025,100515.0,Cng,Automatic,4Th,Excellent,Yes,0.0,5.0,1603.0,62.0,485488.0,Mumbai,Bs3,True,High,485488.0,Private,True,0
4751.0,Toyota,Fortuner,2013,248813.0,Petrol,Manual,1St,Good,Yes,0.0,5.0,2877.0,174.0,58574.0,Bangalore,Bs3,True,Medium,58574.0,Private,False,12
4752.0,Tata,Nexon,2005,155577.0,Petrol,Automatic,4Th,Good,No,1.0,5.0,1975.0,373.0,65459.0,Bangalore,Bs3,False,Medium,65459.0,Private,False,20
4753.0,Honda,City,2015,121392.0,Petrol,Automatic,2Nd,Good,Yes,5.0,2.0,1361.0,329.0,185219.0,Hyderabad,Bs3,True,Medium,185219.0,Dealer,False,10
4754.0,Honda,Amaze,2006,124599.0,Cng,Manual,2Nd,Fair,Yes,0.0,5.0,2798.0,357.0,55922.0,Bangalore,Bs4,True,Low,55922.0,Dealer,True,19
4755.0,Honda,Amaze,2021,236787.0,Hybrid,Automatic,4Th,Good,Yes,0.0,5.0,2570.0,191.0,361465.0,Hyderabad,Bs4,True,Medium,361465.0,Private,True,4
4756.0,Hyundai,I20,2017,152659.0,Electric,Manual,4Th,Good,Yes,1.0,4.0,3178.0,179.0,269179.0,Bangalore,Bs6,True,Medium,269179.0,Private,True,8
4757.0,Tata,Nexon,2009,211045.0,Diesel,Manual,3Rd,Excellent,Yes,4.0,4.0,936.0,244.0,43836.0,Chennai,Bs6,True,Medium,43836.0,Dealer,False,16
4758.0,Toyota,Fortuner,2005,9344.0,Petrol,Automatic,3Rd,Good,No,0.0,2.0,1869.0,250.0,139970.0,Chennai,Bs3,False,Medium,139970.0,Private,True,20
4759.0,Hyundai,I20,2012,44061.0,Hybrid,Automatic,1St,Good,Yes,1.0,5.0,2374.0,94.0,179654.0,Chennai,Bs6,True,High,179654.0,Dealer,True,13
4760.0,Hyundai,Creta,2006,156811.0,Petrol,Automatic,3Rd,Good,Yes,0.0,2.0,1554.0,184.0,66091.0,Delhi,Bs4,True,Low,66091.0,Dealer,False,19
4761.0,Honda,City,2017,163353.0,Hybrid,Manual,2Nd,Excellent,Yes,3.0,5.0,3384.0,100.0,272970.0,Delhi,Bs4,True,Low,272970.0,Dealer,False,8
4762.0,Mahindra,Scorpio,2025,198620.0,Petrol,Automatic,1St,Fair,Yes,0.0,4.0,2460.0,307.0,299814.0,Delhi,Bs4,True,High,299814.0,Private,False,0
4763.0,Hyundai,Verna,2011,173322.0,Hybrid,Automatic,3Rd,Good,Yes,0.0,4.0,2413.0,301.0,73738.0,Delhi,Bs3,True,High,73738.0,Dealer,True,14
4764.0,Mahindra,Xuv500,2006,29502.0,Hybrid,Manual,2Nd,Good,Yes,0.0,2.0,1278.0,283.0,144644.0,Hyderabad,Bs4,True,High,144644.0,Private,False,19
4765.0,Maruti,Dzire,2021,28927.0,Cng,Automatic,4Th,Fair,Yes,2.0,4.0,1140.0,251.0,353304.0,Mumbai,Bs3,True,Low,353304.0,Private,False,4
4766.0,Toyota,Yaris,2009,22534.0,Hybrid,Automatic,1St,Good,Yes,0.0,2.0,2895.0,269.0,163786.0,Mumbai,Bs6,True,High,163786.0,Dealer,False,16
4767.0,Maruti,Dzire,2012,232354.0,Petrol,Manual,2Nd,Poor,No,0.0,4.0,2151.0,362.0,20000.0,Hyderabad,Bs6,False,Medium,20000.0,Dealer,False,13
4768.0,Mahindra,Scorpio,2015,213944.0,Electric,Manual,1St,Good,Yes,1.0,4.0,1373.0,61.0,174153.0,Hyderabad,Bs3,True,Low,174153.0,Private,False,10
4769.0,Toyota,Innova,2019,210312.0,Petrol,Automatic,1St,Excellent,Yes,1.0,2.0,1208.0,103.0,242829.0,Delhi,Bs6,True,Low,242829.0,Dealer,True,6
4770.0,Mahindra,Thar,2012,93011.0,Cng,Manual,2Nd,Good,Yes,1.0,4.0,2105.0,166.0,115573.0,Chennai,Bs6,True,Medium,115573.0,Private,True,13
4771.0,Tata,Tiago,2014,231279.0,Petrol,Manual,1St,Fair,Yes,0.0,5.0,1477.0,188.0,78170.0,Bangalore,Bs6,True,Medium,78170.0,Dealer,True,11
4772.0,Hyundai,Verna,2025,127870.0,Diesel,Automatic,3Rd,Excellent,Yes,0.0,5.0,3669.0,85.0,470683.0,Hyderabad,Bs6,True,Medium,470683.0,Dealer,False,0
4773.0,Toyota,Fortuner,2005,91715.0,Petrol,Automatic,1St,Fair,No,0.0,2.0,2974.0,99.0,83053.0,Chennai,Bs4,False,Low,83053.0,Private,False,20
4774.0,Maruti,Baleno,2025,246016.0,Diesel,Manual,1St,Fair,Yes,0.0,2.0,3479.0,250.0,249744.0,Delhi,Bs4,True,Low,249744.0,Private,False,0
4775.0,Maruti,Baleno,2010,187848.0,Hybrid,Manual,1St,Fair,Yes,0.0,5.0,2475.0,122.0,60404.0,Bangalore,Bs4,True,High,60404.0,Private,True,15
4776.0,Mahindra,Thar,2013,105610.0,Hybrid,Automatic,3Rd,Good,Yes,0.0,5.0,3213.0,281.0,160642.0,Delhi,Bs6,True,High,160642.0,Private,True,12
4777.0,Mahindra,Xuv500,2017,149459.0,Hybrid,Manual,1St,Excellent,Yes,0.0,4.0,1945.0,146.0,305043.0,Bangalore,Bs6,True,Medium,305043.0,Private,True,8
4778.0,Hyundai,Verna,2007,235238.0,Hybrid,Manual,2Nd,Good,Yes,0.0,2.0,2337.0,262.0,40392.0,Hyderabad,Bs3,True,Medium,40392.0,Dealer,False,18
4779.0,Tata,Nexon,2008,62689.0,Electric,Manual,4Th,Good,Yes,0.0,2.0,3200.0,265.0,121338.0,Delhi,Bs3,True,Medium,121338.0,Private,True,17
4780.0,Hyundai,Creta,2006,77553.0,Petrol,Manual,3Rd,Poor,No,0.0,4.0,2510.0,62.0,59475.0,Hyderabad,Bs4,False,Low,59475.0,Dealer,False,19
4781.0,Toyota,Fortuner,2021,99273.0,Cng,Manual,3Rd,Good,Yes,0.0,2.0,977.0,398.0,322802.0,Hyderabad,Bs4,True,Medium,322802.0,Private,False,4
4782.0,Tata,Nexon,2016,183180.0,Hybrid,Automatic,2Nd,Excellent,Yes,1.0,2.0,1330.0,258.0,263906.0,Hyderabad,Bs4,True,Low,263906.0,Private,True,9
4783.0,Honda,City,2008,132231.0,Electric,Manual,3Rd,Fair,Yes,1.0,2.0,1400.0,93.0,73183.0,Chennai,Bs3,True,High,73183.0,Private,True,17
4784.0,Hyundai,Creta,2005,185184.0,Hybrid,Automatic,1St,Fair,No,0.0,5.0,1615.0,331.0,61218.0,Delhi,Bs4,False,Low,61218.0,Private,True,20
4785.0,Hyundai,Creta,2025,197696.0,Diesel,Automatic,3Rd,Good,Yes,3.0,2.0,3132.0,117.0,360636.0,Delhi,Bs3,True,Low,360636.0,Dealer,False,0
4786.0,Maruti,Swift,2023,47260.0,Petrol,Manual,4Th,Fair,Yes,1.0,2.0,2391.0,192.0,337648.0,Delhi,Bs6,True,High,337648.0,Private,False,2
4787.0,Hyundai,Verna,2023,132916.0,Electric,Automatic,2Nd,Fair,Yes,1.0,2.0,2122.0,320.0,381829.0,Delhi,Bs3,True,High,381829.0,Private,False,2
4788.0,Mahindra,Xuv500,2017,52460.0,Cng,Manual,4Th,Good,Yes,4.0,2.0,3042.0,334.0,248026.0,Bangalore,Bs6,True,Low,248026.0,Private,False,8
4789.0,Hyundai,Creta,2024,175399.0,Cng,Manual,3Rd,Poor,No,1.0,5.0,1799.0,158.0,225507.0,Delhi,Bs6,False,Medium,225507.0,Dealer,True,1
4790.0,Honda,City,2017,150959.0,Hybrid,Automatic,3Rd,Excellent,Yes,1.0,5.0,882.0,142.0,312822.0,Bangalore,Bs4,True,Medium,312822.0,Dealer,True,8
4791.0,Toyota,Fortuner,2017,99002.0,Cng,Automatic,3Rd,Poor,No,4.0,4.0,3040.0,252.0,161748.0,Hyderabad,Bs6,False,Low,161748.0,Private,False,8
4792.0,Maruti,Swift,2020,200966.0,Petrol,Manual,1St,Good,Yes,0.0,2.0,2419.0,175.0,230531.0,Chennai,Bs3,True,High,230531.0,Private,False,5
4793.0,Tata,Harrier,2015,27243.0,Cng,Automatic,1St,Fair,Yes,0.0,2.0,3660.0,335.0,198643.0,Chennai,Bs3,True,Medium,198643.0,Private,True,10
4794.0,Maruti,Swift,2025,171008.0,Hybrid,Manual,2Nd,Fair,Yes,2.0,2.0,1894.0,77.0,422383.0,Mumbai,Bs6,True,Low,422383.0,Dealer,True,0
4795.0,Honda,City,2014,190639.0,Cng,Manual,1St,Good,Yes,4.0,5.0,3618.0,77.0,117574.0,Hyderabad,Bs3,True,Low,117574.0,Private,True,11
4796.0,Honda,City,2023,128655.0,Diesel,Automatic,2Nd,Excellent,Yes,0.0,4.0,2505.0,250.0,415628.0,Hyderabad,Bs3,True,Medium,415628.0,Private,False,2
4797.0,Mahindra,Scorpio,2015,245101.0,Hybrid,Automatic,3Rd,Good,Yes,0.0,2.0,2317.0,82.0,160908.0,Mumbai,Bs6,True,Low,160908.0,Private,True,10
4798.0,Hyundai,Creta,2021,79102.0,Hybrid,Automatic,4Th,Good,Yes,0.0,5.0,1297.0,359.0,393760.0,Delhi,Bs3,True,Low,393760.0,Private,False,4
4799.0,Tata,Tiago,2016,218347.0,Cng,Automatic,3Rd,Fair,Yes,0.0,5.0,3243.0,156.0,119523.0,Chennai,Bs4,True,Medium,119523.0,Dealer,True,9
4800.0,Honda,City,2015,46908.0,Diesel,Manual,4Th,Excellent,Yes,3.0,5.0,1133.0,334.0,222545.0,Chennai,Bs6,True,High,222545.0,Dealer,False,10
4801.0,Hyundai,Verna,2019,166393.0,Diesel,Automatic,3Rd,Poor,No,0.0,4.0,2930.0,254.0,159185.0,Delhi,Bs3,False,Medium,159185.0,Dealer,True,6
4802.0,Toyota,Innova,2020,174619.0,Electric,Automatic,3Rd,Good,Yes,0.0,5.0,1865.0,236.0,312901.0,Delhi,Bs6,True,Low,312901.0,Private,True,5
4803.0,Hyundai,Creta,2014,215717.0,Electric,Manual,3Rd,Excellent,Yes,1.0,4.0,3622.0,139.0,161619.0,Mumbai,Bs4,True,Medium,161619.0,Private,False,11
4804.0,Honda,Amaze,2005,58639.0,Electric,Automatic,1St,Excellent,No,3.0,4.0,800.0,225.0,172189.0,Bangalore,Bs4,False,High,172189.0,Dealer,False,20
4805.0,Toyota,Innova,2007,239900.0,Diesel,Manual,4Th,Fair,Yes,0.0,4.0,3698.0,181.0,20000.0,Bangalore,Bs4,True,Medium,20000.0,Private,False,18
4806.0,Toyota,Innova,2016,55579.0,Hybrid,Manual,3Rd,Excellent,Yes,0.0,5.0,2596.0,189.0,311182.0,Mumbai,Bs4,True,High,311182.0,Private,False,9
4807.0,Honda,Wr-V,2023,162401.0,Electric,Manual,3Rd,Fair,Yes,1.0,4.0,858.0,68.0,349173.0,Hyderabad,Bs3,True,Medium,349173.0,Private,True,2
4808.0,Toyota,Fortuner,2015,188786.0,Petrol,Manual,1St,Good,Yes,2.0,2.0,3757.0,288.0,124354.0,Chennai,Bs3,True,Low,124354.0,Private,False,10
4809.0,Maruti,Dzire,2019,166898.0,Diesel,Automatic,1St,Good,Yes,0.0,5.0,1430.0,103.0,255498.0,Delhi,Bs6,True,Low,255498.0,Dealer,True,6
4810.0,Toyota,Innova,2012,207012.0,Hybrid,Manual,1St,Fair,Yes,3.0,5.0,2813.0,240.0,64840.0,Delhi,Bs4,True,Medium,64840.0,Dealer,True,13
4811.0,Maruti,Swift,2010,241868.0,Electric,Automatic,3Rd,Good,Yes,2.0,4.0,1101.0,327.0,55274.0,Hyderabad,Bs6,True,High,55274.0,Private,True,15
4812.0,Tata,Nexon,2014,140514.0,Hybrid,Automatic,2Nd,Fair,Yes,4.0,2.0,3873.0,347.0,158568.0,Delhi,Bs4,True,Low,158568.0,Private,False,11
4813.0,Hyundai,I20,2005,82216.0,Diesel,Automatic,1St,Excellent,No,0.0,4.0,1219.0,236.0,119775.0,Chennai,Bs3,False,Medium,119775.0,Dealer,False,20
4814.0,Tata,Tiago,2009,49706.0,Hybrid,Manual,3Rd,Poor,No,0.0,4.0,3615.0,79.0,96112.0,Chennai,Bs3,False,Low,96112.0,Dealer,True,16
4815.0,Mahindra,Xuv500,2007,68220.0,Electric,Manual,3Rd,Excellent,Yes,0.0,4.0,2994.0,201.0,152611.0,Hyderabad,Bs6,True,High,152611.0,Private,False,18
4816.0,Mahindra,Xuv500,2018,46713.0,Petrol,Automatic,2Nd,Fair,Yes,4.0,5.0,2398.0,308.0,249718.0,Delhi,Bs4,True,Low,249718.0,Dealer,True,7
4817.0,Tata,Tiago,2008,125439.0,Cng,Manual,2Nd,Fair,Yes,0.0,2.0,2768.0,141.0,53112.0,Delhi,Bs4,True,Medium,53112.0,Dealer,False,17
4818.0,Toyota,Innova,2005,32569.0,Hybrid,Manual,1St,Good,No,0.0,2.0,1029.0,147.0,148425.0,Chennai,Bs3,False,High,148425.0,Dealer,True,20
4819.0,Maruti,Dzire,2023,7900.0,Electric,Manual,3Rd,Good,Yes,1.0,4.0,801.0,168.0,494588.0,Hyderabad,Bs3,True,Medium,494588.0,Dealer,False,2
4820.0,Maruti,Dzire,2019,46138.0,Hybrid,Automatic,1St,Excellent,Yes,0.0,5.0,2325.0,339.0,411215.0,Hyderabad,Bs6,True,Low,411215.0,Dealer,True,6
4821.0,Tata,Harrier,2023,74518.0,Diesel,Automatic,3Rd,Excellent,Yes,0.0,4.0,3231.0,321.0,415348.0,Delhi,Bs3,True,Medium,415348.0,Dealer,True,2
4822.0,Hyundai,Verna,2010,243358.0,Diesel,Manual,2Nd,Excellent,Yes,1.0,2.0,1080.0,363.0,23811.0,Delhi,Bs6,True,Medium,23811.0,Dealer,True,15
4823.0,Hyundai,I20,2015,110115.0,Petrol,Manual,3Rd,Excellent,Yes,0.0,4.0,2141.0,258.0,186448.0,Delhi,Bs6,True,Medium,186448.0,Dealer,True,10
4824.0,Hyundai,I20,2022,245001.0,Cng,Automatic,3Rd,Fair,Yes,0.0,2.0,2024.0,323.0,254239.0,Hyderabad,Bs3,True,Medium,254239.0,Private,True,3
4825.0,Tata,Nexon,2018,145010.0,Hybrid,Manual,1St,Fair,Yes,0.0,2.0,1037.0,339.0,225133.0,Chennai,Bs6,True,Medium,225133.0,Private,False,7
4826.0,Honda,City,2006,38156.0,Diesel,Automatic,4Th,Fair,Yes,2.0,4.0,3924.0,77.0,101647.0,Chennai,Bs4,True,Low,101647.0,Private,True,19
4827.0,Maruti,Baleno,2014,64222.0,Cng,Manual,2Nd,Good,Yes,1.0,5.0,1868.0,362.0,172641.0,Chennai,Bs6,True,High,172641.0,Dealer,True,11
4828.0,Maruti,Dzire,2022,228929.0,Petrol,Automatic,4Th,Good,Yes,0.0,5.0,2877.0,225.0,291755.0,Hyderabad,Bs6,True,High,291755.0,Dealer,True,3
4829.0,Mahindra,Scorpio,2009,30872.0,Electric,Automatic,4Th,Fair,Yes,4.0,2.0,2976.0,180.0,138890.0,Bangalore,Bs4,True,High,138890.0,Private,True,16
4830.0,Tata,Nexon,2017,31215.0,Cng,Manual,1St,Good,Yes,0.0,2.0,1771.0,227.0,268863.0,Mumbai,Bs6,True,High,268863.0,Dealer,False,8
4831.0,Tata,Nexon,2008,182919.0,Cng,Manual,4Th,Good,Yes,0.0,4.0,3488.0,297.0,57218.0,Mumbai,Bs3,True,High,57218.0,Dealer,False,17
